,,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nsmallest,-0.01,2,2,2,0.999,0.002,1254,1.0001,1.1541,1.0994,1.1296,0.9721,1.0333,1.1081,0.9336,1.1465,0.9691,0.9478,1.0342,1.0146,0.9619,0.915,0.9211,1.1982,0.9107,0.8669,0.9142,1.1832,0.9753,1.0336,1.0189,1.0008,1.0119,1.16824,1.0729,1.13528,0.96736,1.03288,1.07814,0.9345399999999999,1.12348,0.9958400000000001,0.93658,1.07334,1.0734400000000002,0.9301999999999999,0.92614,0.9345000000000001,1.0883800000000001,0.90248,0.88468,0.9484199999999999,1.26228,0.99138,1.05426,0.9637,1.0204308333333334,0.9923,0.983,1.0193,0.8502,0.8908,1.012,0.9807,0.8916,1.0053,0.936,0.9107,1.0015,0.835,0.8714,0.8748,0.8813,0.9032,0.8463,0.8486,0.8199,1.0421,0.8354,0.9963,0.8244,0.8199,1.0362,1.2933,1.1135,1.3071,1.0225,1.0499,1.1605,0.9742,1.2525,1.1462,0.9653,1.1607,1.3698,0.9641,0.9677,1.0168,1.2016,0.9467,0.9217,1.1495,1.4631,1.1014,1.1384,1.0773,1.4631,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,3,3,0.999,0.002,1254,1.0069,1.0654,1.0755,1.0827,0.9423,1.0263,1.0008,0.941,1.0511,1.1492,0.9715,1.0241,1.0533,0.9407,0.9906,0.934,1.0042,0.9774,0.9309,1.016,1.266,1.0006,0.9972,0.9948,1.0006499999999998,1.0090999999999999,1.09678,1.0326,1.09926,0.96236,1.00778,1.0358399999999999,0.9362600000000001,1.10364,1.0856400000000002,1.00838,1.04528,1.07332,0.9509399999999999,0.9860800000000001,0.9175800000000001,1.00624,0.97554,0.9245599999999999,1.00824,1.18794,1.0029,1.01148,0.9990600000000001,1.01945,0.9954,0.9268,0.9381,0.9865,0.8827,0.9151,0.9656,0.8971,0.9282,0.9577,0.9295,0.9227,0.8956,0.8529,0.9298,0.8711,0.9765,0.9099,0.8646,0.9649,1.0584,0.9932,0.9463,0.9367,0.8529,1.0227,1.298,1.0992,1.2497,1.0951,1.0715,1.2014,0.9815,1.282,1.1868,1.197,1.2332,1.3354,1.0383,1.0175,0.9571,1.0378,1.06,0.9761,1.0309,1.2697,1.0194,1.1419,1.0536,1.3354,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,2,2,0.999,0.002,1254,0.9991,1.0278,1.0084,1.0527,0.9534,0.9947,0.9953,0.9623,1.0293,1.0043,1.0122,0.999,1.0969,0.9268,0.9918,1.0006,1.0898,0.9886,1.0169,0.9928,1.0322,0.9787,0.9872,0.9659,0.99745,1.00392,1.02988,1.00252,1.06592,0.95878,1.04666,0.9632799999999999,0.9696200000000001,1.0071999999999999,1.03888,1.0025600000000001,1.02636,1.02432,0.91762,0.9774,0.99556,1.0676400000000001,0.95156,0.9963200000000001,1.01086,1.04396,1.03766,0.98338,1.01886,1.0058633333333333,0.9959,0.9333,0.927,0.9941,0.9033,0.9059,0.894,0.9232,0.8989,0.9531,0.8581,0.8782,0.8778,0.8329,0.92,0.8847,0.9344,0.8558,0.9274,0.8976,0.9774,0.9294,0.8519,0.919,0.8329,1.0266,1.1247,1.0445,1.2021,1.0414,1.2202,1.0106,1.035,1.1258,1.1219,1.1364,1.2314,1.1209,0.986,1.0285,1.1022,1.1954,1.029,1.0494,1.1307,1.1171,1.1611,1.0921,1.2793,1.2793,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,3,1,0.999,0.002,1254,1.0281,1.0157,0.9548,1.1692,0.9863,1.0376,1.03,0.9451,1.0909,0.9836,0.9774,1.2108,1.0994,0.9162,0.9496,0.8781,1.0811,0.8912,0.8705,0.9348,1.0916,1.0854,1.07,0.9494,0.99695,1.01896,1.0796,0.99794,1.32354,1.05124,1.0706,1.0482,0.9627399999999999,1.0643,1.0707,0.9895799999999999,1.1737600000000001,1.0986,0.92814,1.02614,0.9324,1.10962,0.93638,0.8623799999999999,0.9563599999999999,1.11006,1.00782,1.06156,0.96258,1.0351333333333332,0.9888,0.8267,0.9327,1.05,0.9584,0.8976,0.9196,0.9225,0.8427,0.8609,0.8772,0.8675,0.8457,0.8046,0.9082,0.7973,1.0681,0.8761,0.8201,0.8982,0.9466,0.8666,0.8964,0.9038,0.7973,1.0399,1.3384,1.1283,2.0065,1.2828,1.2821,1.3007,1.0326,1.1565,1.3368,1.1428,1.4107,1.2846,1.0607,1.1971,1.0929,1.2193,1.0797,0.8858,1.0767,1.2153,1.0937,1.2577,1.0633,2.0065,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,3,2,0.999,0.002,1254,0.9995,0.9549,0.977,1.0155,1.024,0.9997,1.0054,0.9823,0.9268,1.0087,0.9438,1.0249,0.9013,0.9843,0.9418,0.94,1.0273,0.9169,0.9946,1.1149,1.1286,0.9367,0.9554,0.9911,0.9964999999999999,1.0028000000000001,1.00724,0.98938,1.02628,1.0215400000000001,0.9909399999999999,1.04636,1.02508,0.96906,1.03602,0.9587199999999999,1.06592,0.95516,0.9938,0.9714600000000001,0.9471999999999999,1.0317,0.95024,0.9667200000000001,1.09904,1.10832,0.97532,0.97272,0.9858,1.0040341666666666,0.9913,0.9094,0.8821,0.9072,0.8953,0.928,0.9709,0.8841,0.8973,1.0051,0.8979,0.9828,0.8993,0.9282,0.9133,0.8754,1.019,0.8802,0.8915,0.97,0.9042,0.9107,0.8736,0.8364,0.8364,1.0217,1.2209,1.0817,1.2004,1.2136,1.0246,1.1372,1.2645,1.138,1.1159,1.0427,1.194,1.0686,1.0396,1.1108,1.0002,1.0531,1.0532,1.0034,1.1921,1.2372,1.0646,1.1779,1.1451,1.2645,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,4,3,0.999,0.002,1254,0.9946,1.1243,0.998,1.0316,0.9531,1.0012,1.024,0.9634,1.0474,1.0202,0.9463,1.0494,1.019,0.9184,0.9792,0.9115,0.957,0.9292,0.8841,0.9805,1.2969,1.0042,1.0132,0.9702,0.9955499999999999,1.00868,1.09908,0.99604,1.0790799999999998,0.9639199999999999,0.9983000000000001,1.05254,0.9812799999999999,1.0433,1.09794,0.9585800000000001,1.0488,1.07668,0.9345800000000001,0.9791399999999999,0.9051,0.9937400000000001,0.9877,0.9220200000000001,0.99856,1.2048999999999999,1.0063,0.9996,0.9977600000000001,1.0139008333333333,0.9903,1.0038,0.918,0.981,0.9257,0.9099,0.9794,0.9086,0.9148,0.8903,0.9121,0.9891,0.9214,0.8963,0.9067,0.8491,0.9171,0.9162,0.8806,0.9044,0.9351,0.9325,0.8717,0.9233,0.8491,1.0612,1.219,1.0445,1.2605,1.0183,1.0705,1.1819,1.0837,1.1224,1.3157,1.016,1.1052,1.3253,1.001,1.0439,0.9469,1.0872,1.1694,1.013,1.1783,1.4195,1.073,1.078,1.1713,1.4195,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,3,2,0.999,0.002,1254,0.9999,1.0041,0.9945,1.098,0.9554,1.0462,0.9913,0.9349,1.0755,1.1811,1.0162,1.0201,1.0009,0.944,0.9903,0.9327,1.0643,0.9255,0.906,0.9808,1.3854,0.9957,1.0094,0.9417,0.99455,1.00624,1.08026,1.0086,1.1433,0.97676,1.04932,1.0501,0.9399200000000001,1.07674,1.07808,0.9923400000000001,1.06904,1.07304,0.9308799999999999,0.9705199999999999,0.93422,1.04692,0.93102,0.9015000000000001,0.97804,1.24994,0.9904,1.01746,0.9620000000000001,1.0190266666666665,0.9946,0.9585,0.9314,0.9995,0.9162,0.948,0.9472,0.9168,0.8691,0.8602,0.8907,0.9123,0.8721,0.8385,0.8592,0.8663,0.9807,0.896,0.8522,0.9424,0.9955,0.9379,0.8943,0.8771,0.8385,1.0284,1.3133,1.1214,1.4275,1.0791,1.129,1.262,0.976,1.2354,1.184,1.0924,1.2511,1.45,0.9895,1.0125,1.0173,1.0706,0.9728,0.9908,1.029,1.4344,1.0427,1.1914,1.1,1.45,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,3,3,0.999,0.002,1254,0.9994,0.9765,1.0267,1.0634,1.0227,0.994,1.028,1.0021,0.9037,1.0973,0.976,1.0534,1.0115,0.9899,0.9329,0.9466,0.9907,0.9309,0.9472,1.087,1.1101,0.9437,0.9903,0.9857,0.9935,1.00162,1.0219,0.99922,1.04662,0.99054,0.99692,1.0096,0.9980399999999999,0.96386,1.11354,0.9633200000000001,1.04414,0.99778,1.00694,0.96166,0.96042,1.01168,0.94702,0.9461600000000001,1.06618,1.17414,0.96318,1.00756,0.966,1.006585,0.9878,0.9194,0.8912,0.9491,0.8804,0.9153,0.94,0.879,0.8989,1.0432,0.9232,0.9929,0.9029,0.9146,0.9202,0.8635,0.962,0.913,0.873,0.9372,0.9893,0.9189,0.9166,0.8491,0.8491,1.0178,1.2573,1.0628,1.0831,1.1025,1.0837,1.0644,1.121,1.1168,1.2728,1.0146,1.0867,1.115,1.0863,1.0739,1.0402,1.0952,0.9883,0.9824,1.1395,1.3343,1.015,1.1792,1.0652,1.3343,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,2,3,0.999,0.002,1254,0.9936,1.0047,1.0186,1.0223,0.9509,0.9783,0.9775,0.9647,1.0432,1.0455,0.9921,0.9844,1.0785,0.9076,0.9543,0.9724,1.042,0.9715,0.9729,0.9451,1.0134,1.0121,0.942,0.9496,0.99335,0.9939600000000001,1.019,1.00842,1.0383200000000001,0.96204,1.00584,0.9737199999999999,0.95204,1.02018,1.06942,0.9985199999999999,0.99694,1.0280799999999999,0.92576,0.9686400000000001,0.9959,1.0103,0.9585800000000001,0.95942,0.98306,1.04778,1.04372,0.9470599999999999,1.0058799999999999,0.9963575,0.9835,0.9955,0.9482,1.0004,0.9329,0.8964,0.9097,0.8963,0.9412,1.0122,0.8694,0.8696,0.906,0.8605,0.9372,0.9491,0.9069,0.9076,0.9167,0.8954,0.9597,0.9312,0.8796,0.8948,0.8605,1.0032,1.062,1.0382,1.1061,1.005,1.1361,1.0617,1.0171,1.0974,1.1325,1.1139,1.1487,1.1126,1.0068,1.0104,1.0752,1.0973,1.0095,0.9847,1.0685,1.2158,1.133,1.0166,1.2332,1.2332,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,4,3,0.999,0.002,1254,0.9979,0.9913,1.0179,0.9832,0.9605,1.0213,1.0029,0.9974,0.9154,1.0591,1.0305,1.1136,1.0347,1.0239,0.9796,0.9616,0.9721,0.9487,0.9785,0.9095,1.0171,0.9585,0.9905,0.9659,0.99325,0.9997199999999999,1.0297399999999999,1.0089400000000002,1.02952,1.0182600000000002,1.01218,1.00556,1.05252,0.92768,1.16488,1.00002,1.08004,1.03746,0.9865,0.9648,0.9649800000000001,0.9747,0.93812,0.9895800000000001,1.03402,1.03216,0.9868,1.00218,0.9785,1.0091191666666668,0.9866,0.9279,0.9311,0.9394,0.9136,0.9353,0.9143,0.9512,0.8775,1.0147,0.9226,0.9465,0.9433,0.92,0.9252,0.9119,0.909,0.8648,0.9382,0.9055,0.9967,0.8621,0.9369,0.8742,0.8621,1.0167,1.2453,1.0457,1.2812,1.2567,1.1258,1.0931,1.2969,1.0072,1.4736,1.0373,1.1456,1.1242,1.026,0.9801,1.0494,1.0772,0.9742,1.0339,1.3244,1.068,1.2478,1.1147,1.1569,1.4736,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,2,1,0.999,0.002,1254,0.9943,0.9568,0.9124,1.02,0.9356,1.0393,1.008,1.0501,0.955,1.0133,0.9806,1.0036,0.9274,0.9697,0.9215,0.9191,0.992,0.9098,1.0197,1.0361,1.0627,0.9601,0.8735,0.9252,0.99205,1.0013,1.02492,0.9145,1.04322,0.96032,0.98248,1.02962,1.15156,1.0266,1.03986,1.07138,1.07752,0.96214,0.98946,0.9878600000000001,0.9315200000000001,1.00338,0.9617000000000001,0.9782,1.08624,1.15362,0.97536,0.92264,0.9576,1.0097083333333334,0.9723,0.8318,0.8357,0.9431,0.8796,0.8252,0.9809,0.9552,0.8979,1.0092,0.877,0.8896,0.8737,0.8394,0.8831,0.9073,0.9135,0.8567,0.8158,0.956,0.9978,0.8635,0.8284,0.881,0.8158,1.0401,1.3976,1.0225,1.1696,1.0488,1.0856,1.1229,1.4241,1.1809,1.1078,1.2826,1.3592,1.1126,1.2655,1.1162,0.9893,1.1913,1.2422,1.0226,1.3914,1.3626,1.1756,1.0514,1.1313,1.4241,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,4,3,0.999,0.002,1254,0.9909,0.9457,0.9952,1.0245,0.9851,1.0351,0.9618,0.9684,0.973,1.0778,1.0308,0.993,1.0952,0.907,1.0052,0.9546,0.9932,0.9663,0.9411,0.9651,1.0304,1.0005,0.9086,0.975,0.99195,0.9917199999999999,0.9896800000000001,0.99732,1.04616,0.99922,1.0176399999999999,1.02098,0.99054,1.00724,1.06822,1.0574400000000002,0.9865,1.05376,0.97208,1.00648,0.9632,0.98966,0.98986,0.95326,0.97876,1.06502,0.9951399999999999,0.93582,0.97326,1.00204,0.9622,0.9155,0.9493,0.9466,0.9302,0.9402,0.9408,0.9318,0.9182,1.0231,0.9265,0.9351,0.9228,0.9056,0.9689,0.9274,0.9258,0.9192,0.9059,0.936,0.9605,0.9494,0.8803,0.9015,0.8803,1.0169,1.1986,1.0642,1.1902,1.0818,1.1057,1.1588,1.0833,1.1951,1.097,1.1785,1.0419,1.1304,1.1119,1.0438,1.0118,1.0767,1.1026,0.9948,1.0462,1.1655,1.0495,1.0518,1.0265,1.1986,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,4,1,0.999,0.002,1254,1.0026,0.9946,1.0228,1.1777,0.9977,1.1034,1.0742,0.9876,0.9144,1.0535,0.877,1.0975,1.0284,0.9129,0.953,0.8538,1.0063,0.9766,0.8705,0.9789,1.1177,0.9909,0.9995,0.9957,0.99185,1.0181799999999999,1.10712,0.97858,1.13954,1.0708600000000001,1.08398,1.03348,1.00914,0.94292,1.0925,0.92872,1.15936,1.13234,0.90434,1.02914,0.88364,1.04304,0.9747600000000001,0.86762,0.9760199999999999,1.08408,0.96,1.05042,0.9745000000000001,1.0185116666666667,0.9833,0.909,0.8258,0.9631,0.9589,0.9487,0.9054,0.8854,0.8744,0.88,0.8554,1.038,0.8707,0.8581,0.8925,0.836,0.9374,0.83,0.823,0.8654,0.8529,0.9028,0.892,0.8717,0.823,1.0771,1.5004,1.0847,1.3035,1.389,1.2473,1.1919,1.1975,1.046,1.4367,1.0424,1.3162,1.6185,0.9685,1.3923,1.013,1.1601,1.059,0.9056,1.1594,1.2861,1.0042,1.2222,1.0925,1.6185,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,2,3,0.999,0.002,1254,1.0081,1.1874,1.0497,1.1554,0.9315,0.9768,1.056,0.9524,1.1563,1.0524,0.9689,1.0212,1.1029,0.931,0.9736,0.8935,1.0976,0.9408,0.8886,0.9167,1.2116,0.9715,0.9808,1.0692,0.9915499999999999,1.01,1.19614,1.0759,1.0961400000000001,0.92774,0.9735400000000001,1.03738,0.9454,1.13126,1.05068,0.96588,1.0273800000000002,1.0804399999999998,0.94442,0.9460000000000001,0.9212400000000001,1.049,0.96054,0.88516,0.9673400000000001,1.25556,0.98864,1.00188,1.04956,1.0203008333333332,0.9874,1.0162,1.0386,0.8958,0.8991,0.9398,0.9871,0.8714,1.027,0.9509,0.8885,0.9675,0.916,0.9043,0.863,0.8847,0.8564,0.9338,0.8756,0.8904,1.0509,0.869,0.9613,0.857,0.8564,1.0251,1.3618,1.1552,1.1609,0.9535,1.0168,1.0794,0.9872,1.257,1.1064,1.0291,1.0716,1.1858,0.984,0.9976,0.9927,1.1782,1.0279,0.8951,1.1656,1.4194,1.0741,1.0856,1.3167,1.4194,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,3,3,0.999,0.002,1254,0.9933,1.0015,1.03,1.0116,0.9856,1.0139,0.9618,0.9655,0.9898,1.047,0.9508,1.0325,1.0287,0.9078,1.0033,0.9639,0.957,0.9109,0.941,0.9499,0.9981,1.0594,0.961,0.9749,0.9915499999999999,0.99106,1.01354,1.00566,1.03788,0.9921599999999999,1.02122,0.9629,0.96714,0.9960800000000001,1.0412599999999999,1.01268,1.0192999999999999,1.0402,0.9314,1.05092,0.97156,0.9929600000000001,0.9433199999999999,0.94176,0.98256,0.9869600000000001,1.0463799999999999,0.9690799999999999,1.08874,1.00028,0.9785,0.9291,0.9424,0.9857,0.951,0.9203,0.9292,0.9281,0.9613,0.9655,0.893,0.963,1.011,0.8921,0.9159,0.8984,0.9483,0.8685,0.8843,0.8764,0.9283,1.0065,0.9367,0.9544,0.8685,1.008,1.1107,1.0608,1.1397,1.0804,1.1156,1.0024,1.0073,1.0576,1.1212,1.1372,1.1031,1.0847,1.0363,1.2067,1.0586,1.0913,1.0865,0.9966,1.1958,1.0149,1.0613,1.0065,1.5216,1.5216,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,3,2,0.999,0.002,1254,0.9936,1.0682,0.9935,1.0206,0.9595,1.068,0.9587,0.967,0.9467,0.9812,0.9463,1.0552,1.0222,0.8892,1.0151,0.9555,1.002,0.9243,0.955,0.9515,1.0454,1.0422,1.0202,0.9853,0.9897499999999999,0.9975200000000001,1.02208,0.99454,1.0447,0.9837400000000001,1.07012,0.9646800000000001,0.9776,0.95916,1.02034,1.0372,1.05676,1.0377399999999999,0.9268599999999999,0.98834,0.95442,1.0442399999999998,0.94526,0.9636799999999999,0.9970800000000001,1.0395800000000002,1.04118,1.00364,1.13014,1.0083583333333332,0.9779,0.8956,0.9329,0.9789,0.9453,0.9099,0.9256,0.9085,0.9451,0.9798,0.9009,0.9819,0.982,0.8786,0.9105,0.886,0.9938,0.8614,0.8725,0.8584,0.949,0.9817,0.9418,0.8541,0.8541,1.0148,1.1289,1.0985,1.1705,1.0878,1.1937,0.9995,1.0432,0.9842,1.1777,1.198,1.1355,1.143,1.051,1.0311,0.9964,1.1798,1.0827,1.0413,1.3246,1.0841,1.152,1.0523,1.798,1.798,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,4,2,0.999,0.002,1254,0.9968,0.9576,1.0107,0.9875,0.9806,1.0278,1.029,1.0059,0.9334,1.0564,1.047,1.1178,1.056,1.0579,0.9798,0.9456,0.966,0.9685,1.0031,0.9079,1.0546,0.9294,0.9579,0.9525,0.98885,0.99806,1.02708,1.00444,1.02272,1.0367799999999998,1.0190000000000001,1.02752,1.1126200000000002,0.92752,1.14476,1.0249000000000001,1.08574,1.03084,0.9917999999999999,0.9597999999999999,0.9559599999999999,0.9884600000000001,0.94726,1.0014600000000002,1.0473599999999998,1.05246,1.01796,0.9788,1.02102,1.01768,0.9777,0.8883,0.9452,0.9192,0.9423,0.9367,0.8936,0.9657,0.8612,0.9456,0.9375,0.9235,0.9356,0.8433,0.8828,0.9024,0.9287,0.8517,0.9916,0.8729,0.9726,0.8652,0.8977,0.8469,0.8433,1.0104,1.308,1.0605,1.1724,1.2971,1.1589,1.1472,1.5198,0.9883,1.4295,1.1032,1.2387,1.1078,1.0909,1.0189,1.0298,1.1382,0.9867,1.0157,1.5407,1.1003,1.4011,1.1202,1.3962,1.5407,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,4,2,0.999,0.002,1254,0.9951,0.9173,1.0043,1.0284,0.9861,1.0677,0.9741,0.9877,0.9485,1.0407,1.1095,0.9757,1.0924,0.9286,0.9922,0.9351,1.0616,0.9719,0.9765,0.9657,1.0649,1.0228,0.9199,0.9761,0.98755,0.9911,1.0033400000000001,1.00652,1.03694,0.9834799999999999,1.06406,0.9829399999999999,0.97866,0.99504,1.04238,1.0748,0.99488,1.06466,0.94126,1.00178,0.9483,1.02826,1.0001,0.97464,0.9823000000000001,1.10314,0.99328,0.95732,0.9516,1.0041991666666668,0.9557,0.9037,0.9444,0.9134,0.9171,0.8961,0.9038,0.9243,0.9262,1.0146,0.9046,0.9035,0.8781,0.8742,0.9899,0.9189,0.9241,0.9032,0.9298,0.9193,0.9494,0.931,0.893,0.8604,0.8604,1.0105,1.3023,1.1283,1.1912,1.0564,1.2171,1.0901,1.0352,1.0853,1.0589,1.1949,1.086,1.2091,1.0794,1.026,1.0027,1.1202,1.2354,1.0096,1.0413,1.2326,1.0343,1.1086,1.0059,1.3023,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,2,2,0.999,0.002,1254,0.997,0.9935,0.9228,1.0266,0.9802,1.0091,0.9935,0.9974,0.9648,1.0389,0.9437,1.0016,1.0031,0.9966,0.9753,0.9373,1.015,0.9025,0.9716,1.008,1.0684,0.9441,0.8984,0.9716,0.985,0.9948,1.00824,0.9692999999999999,1.01922,0.96806,0.9746400000000002,1.01814,1.0398399999999999,1.0097200000000002,1.02358,0.9982200000000001,1.03204,0.99572,0.95076,0.9862400000000001,0.92598,1.03806,0.9247,0.9812000000000001,1.01498,1.11522,0.9620799999999999,0.97312,1.0116,0.9973108333333334,0.9792,0.9009,0.8799,0.9398,0.9067,0.8767,0.96,0.9196,0.9273,0.96,0.906,0.9563,0.8806,0.8213,0.9285,0.8718,0.9466,0.8452,0.8624,0.9006,0.9859,0.9014,0.851,0.9088,0.8213,1.0082,1.2055,1.1205,1.1139,1.0096,1.034,1.132,1.2643,1.1027,1.0967,1.1167,1.2075,1.1073,1.0431,1.0376,0.9839,1.1354,1.0665,1.0683,1.216,1.2563,1.071,1.269,1.1919,1.269,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,3,1,0.999,0.002,1254,1.0068,1.0611,1.0523,1.0077,0.9536,1.0569,0.9853,0.9324,0.9862,1.0045,0.992,1.1316,0.998,0.8809,0.954,0.9301,1.1166,0.9092,0.904,0.914,1.0289,1.1127,0.9517,0.9735,0.985,1.00186,1.04838,1.01414,1.0504,0.98282,1.12238,0.9904999999999999,0.94658,0.9718399999999999,0.99278,1.00942,1.13094,1.0295,0.88516,0.96302,0.93226,1.07938,0.92462,0.9314600000000001,1.06244,1.05922,1.1165800000000001,0.9727399999999999,1.25296,1.0196408333333333,0.9681,0.8743,0.8908,0.8632,0.9039,0.8619,0.929,0.8951,0.8762,0.8837,0.9296,0.9763,0.9821,0.8566,0.8723,0.8907,0.9849,0.8468,0.8874,0.8741,0.8974,0.934,0.8658,0.8655,0.8468,1.0304,1.1974,1.1069,1.3768,1.1389,1.4695,1.0449,1.0639,1.0085,1.1255,1.0956,1.2533,1.1594,0.9161,1.0199,0.9812,1.1771,1.0283,1.028,1.6613,1.1971,1.3727,1.1199,2.5019,2.5019,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,3,1,0.999,0.002,1254,0.999,1.0083,0.9122,0.9736,0.9884,0.98,1.1015,1.0202,0.9837,1.0566,0.9381,1.1092,0.9038,1.0742,1.0083,0.9138,1.0184,0.9805,0.9302,1.2414,1.0117,0.9632,0.8902,0.9425,0.98385,1.00572,1.0682,0.9345600000000001,1.0431000000000001,0.9881800000000001,0.98736,1.09362,1.1104800000000001,0.9982,1.02304,0.94886,1.1615199999999999,0.96214,1.06944,0.98872,0.93596,1.0676999999999999,1.00816,0.9275400000000001,1.24294,1.03872,0.96994,0.91938,0.98214,1.0198175,0.9766,0.8976,0.8596,0.8947,0.8833,0.8806,0.8761,0.8749,0.8789,0.9459,0.842,0.984,0.8745,0.8904,0.8836,0.8874,0.9495,0.8155,0.8314,0.9783,0.9545,0.8361,0.8199,0.8285,0.8155,1.0635,1.304,1.0183,1.3998,1.1095,1.0784,1.3999,1.5701,1.2553,1.0775,1.0616,1.4642,1.194,1.1908,1.0655,0.9919,1.1823,1.1944,0.9859,1.4419,1.225,1.1704,1.0602,1.1873,1.5701,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
